Date;Day Number;Day;Month;Short Month;Calendar Month Number;Calendar Month Label;Calendar Year;Calendar Year Label;Fiscal Month Number;Fiscal Month Label;Fiscal Year;Fiscal Year Label;ISO Week Number
12/05/2016;12;12;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
13/05/2016;13;13;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
14/05/2016;14;14;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
15/05/2016;15;15;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
16/05/2016;16;16;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
17/05/2016;17;17;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
18/05/2016;18;18;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
19/05/2016;19;19;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
20/05/2016;20;20;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
21/05/2016;21;21;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
22/05/2016;22;22;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;20
23/05/2016;23;23;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
24/05/2016;24;24;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
25/05/2016;25;25;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
26/05/2016;26;26;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
27/05/2016;27;27;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
28/05/2016;28;28;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
29/05/2016;29;29;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;21
30/05/2016;30;30;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;22
31/05/2016;31;31;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;22
01/06/2016;1;1;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;22
02/06/2016;2;2;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;22
03/06/2016;3;3;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;22
04/06/2016;4;4;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;22
05/06/2016;5;5;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;22
06/06/2016;6;6;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
07/06/2016;7;7;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
08/06/2016;8;8;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
09/06/2016;9;9;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
10/06/2016;10;10;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
11/06/2016;11;11;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
12/06/2016;12;12;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;23
13/06/2016;13;13;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
14/06/2016;14;14;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
15/06/2016;15;15;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
16/06/2016;16;16;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
17/06/2016;17;17;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
18/06/2016;18;18;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
19/06/2016;19;19;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;24
20/06/2016;20;20;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
21/06/2016;21;21;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
22/06/2016;22;22;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
23/06/2016;23;23;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
24/06/2016;24;24;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
25/06/2016;25;25;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
26/06/2016;26;26;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;25
27/06/2016;27;27;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;26
28/06/2016;28;28;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;26
29/06/2016;29;29;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;26
30/06/2016;30;30;June;Jun;6;CY2016-Jun;2016;CY2016;8;FY2016-Jun;2016;FY2016;26
01/07/2016;1;1;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;26
02/07/2016;2;2;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;26
03/07/2016;3;3;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;26
04/07/2016;4;4;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
05/07/2016;5;5;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
06/07/2016;6;6;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
07/07/2016;7;7;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
08/07/2016;8;8;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
09/07/2016;9;9;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
10/07/2016;10;10;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;27
11/07/2016;11;11;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
12/07/2016;12;12;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
13/07/2016;13;13;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
14/07/2016;14;14;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
15/07/2016;15;15;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
16/07/2016;16;16;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
17/07/2016;17;17;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;28
18/07/2016;18;18;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
19/07/2016;19;19;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
20/07/2016;20;20;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
21/07/2016;21;21;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
22/07/2016;22;22;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
23/07/2016;23;23;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
24/07/2016;24;24;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;29
25/07/2016;25;25;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
26/07/2016;26;26;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
27/07/2016;27;27;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
28/07/2016;28;28;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
29/07/2016;29;29;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
30/07/2016;30;30;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
31/07/2016;31;31;July;Jul;7;CY2016-Jul;2016;CY2016;9;FY2016-Jul;2016;FY2016;30
01/08/2016;1;1;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
02/08/2016;2;2;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
03/08/2016;3;3;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
04/08/2016;4;4;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
05/08/2016;5;5;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
06/08/2016;6;6;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
07/08/2016;7;7;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;31
08/08/2016;8;8;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
09/08/2016;9;9;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
10/08/2016;10;10;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
11/08/2016;11;11;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
12/08/2016;12;12;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
13/08/2016;13;13;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
14/08/2016;14;14;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;32
15/08/2016;15;15;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
16/08/2016;16;16;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
17/08/2016;17;17;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
18/08/2016;18;18;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
19/08/2016;19;19;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
20/08/2016;20;20;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
21/08/2016;21;21;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;33
22/08/2016;22;22;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
23/08/2016;23;23;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
24/08/2016;24;24;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
25/08/2016;25;25;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
26/08/2016;26;26;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
27/08/2016;27;27;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
28/08/2016;28;28;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;34
29/08/2016;29;29;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;35
30/08/2016;30;30;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;35
31/08/2016;31;31;August;Aug;8;CY2016-Aug;2016;CY2016;10;FY2016-Aug;2016;FY2016;35
01/09/2016;1;1;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;35
02/09/2016;2;2;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;35
03/09/2016;3;3;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;35
04/09/2016;4;4;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;35
05/09/2016;5;5;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
06/09/2016;6;6;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
07/09/2016;7;7;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
08/09/2016;8;8;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
09/09/2016;9;9;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
10/09/2016;10;10;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
11/09/2016;11;11;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;36
12/09/2016;12;12;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
13/09/2016;13;13;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
14/09/2016;14;14;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
15/09/2016;15;15;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
16/09/2016;16;16;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
17/09/2016;17;17;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
18/09/2016;18;18;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;37
19/09/2016;19;19;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
20/09/2016;20;20;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
21/09/2016;21;21;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
22/09/2016;22;22;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
23/09/2016;23;23;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
24/09/2016;24;24;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
25/09/2016;25;25;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;38
26/09/2016;26;26;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;39
27/09/2016;27;27;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;39
28/09/2016;28;28;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;39
29/09/2016;29;29;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;39
30/09/2016;30;30;September;Sep;9;CY2016-Sep;2016;CY2016;11;FY2016-Sep;2016;FY2016;39
01/10/2016;1;1;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;39
02/10/2016;2;2;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;39
03/10/2016;3;3;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
04/10/2016;4;4;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
05/10/2016;5;5;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
06/10/2016;6;6;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
07/10/2016;7;7;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
08/10/2016;8;8;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
09/10/2016;9;9;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;40
10/10/2016;10;10;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
11/10/2016;11;11;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
12/10/2016;12;12;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
13/10/2016;13;13;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
14/10/2016;14;14;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
15/10/2016;15;15;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
16/10/2016;16;16;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;41
17/10/2016;17;17;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
18/10/2016;18;18;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
19/10/2016;19;19;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
20/10/2016;20;20;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
21/10/2016;21;21;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
22/10/2016;22;22;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
23/10/2016;23;23;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;42
24/10/2016;24;24;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
25/10/2016;25;25;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
26/10/2016;26;26;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
27/10/2016;27;27;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
28/10/2016;28;28;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
29/10/2016;29;29;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
30/10/2016;30;30;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;43
31/10/2016;31;31;October;Oct;10;CY2016-Oct;2016;CY2016;12;FY2016-Oct;2016;FY2016;44
01/11/2016;1;1;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
02/11/2016;2;2;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
03/11/2016;3;3;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
04/11/2016;4;4;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
05/11/2016;5;5;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
06/11/2016;6;6;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;44
07/11/2016;7;7;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
08/11/2016;8;8;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
09/11/2016;9;9;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
10/11/2016;10;10;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
11/11/2016;11;11;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
12/11/2016;12;12;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
13/11/2016;13;13;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;45
14/11/2016;14;14;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
15/11/2016;15;15;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
16/11/2016;16;16;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
17/11/2016;17;17;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
18/11/2016;18;18;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
19/11/2016;19;19;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
20/11/2016;20;20;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;46
21/11/2016;21;21;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
22/11/2016;22;22;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
23/11/2016;23;23;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
24/11/2016;24;24;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
25/11/2016;25;25;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
26/11/2016;26;26;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
27/11/2016;27;27;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;47
28/11/2016;28;28;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;48
29/11/2016;29;29;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;48
30/11/2016;30;30;November;Nov;11;CY2016-Nov;2016;CY2016;1;FY2017-Nov;2017;FY2017;48
01/12/2016;1;1;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;48
02/12/2016;2;2;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;48
03/12/2016;3;3;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;48
04/12/2016;4;4;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;48
05/12/2016;5;5;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
06/12/2016;6;6;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
07/12/2016;7;7;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
08/12/2016;8;8;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
09/12/2016;9;9;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
10/12/2016;10;10;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
11/12/2016;11;11;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;49
12/12/2016;12;12;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
13/12/2016;13;13;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
14/12/2016;14;14;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
15/12/2016;15;15;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
16/12/2016;16;16;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
17/12/2016;17;17;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
18/12/2016;18;18;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;50
19/12/2016;19;19;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
20/12/2016;20;20;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
21/12/2016;21;21;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
22/12/2016;22;22;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
23/12/2016;23;23;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
24/12/2016;24;24;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
25/12/2016;25;25;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;51
26/12/2016;26;26;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;52
27/12/2016;27;27;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;52
28/12/2016;28;28;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;52
29/12/2016;29;29;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;52
30/12/2016;30;30;December;Dec;12;CY2016-Dec;2016;CY2016;2;FY2017-Dec;2017;FY2017;52
